bookID,authors,average_rating,isbn,isbn13,language_code,  num_pages,publication_date,publisher,ratings_count,text_reviews_count,title
34050,Rudyard Kipling/Christopher Corr,4.09,763626295,9.78076E+12,en-US,128,10/7/2004,Candlewick,177,19,A Collection of Rudyard Kipling's Just So Stories
34052,Rudyard Kipling,4.06,1857151992,9.78186E+12,eng,911,10/20/1994,Everyman,13,3,Collected Stories
34053,Rudyard Kipling,4.09,517266555,9.78052E+12,eng,210,8/5/2003,Gramercy Books,39365,824,Just So Stories
34055,Rudyard Kipling/Charles R. Smith Jr.,4.39,689877994,9.78069E+12,eng,40,3/27/2007,Atheneum Books for Young Readers,581,37,If: A Father's Advice to His Son
34067,William Shakespeare/Jacky Bratton,4.07,521598222,9.78052E+12,eng,284,5/2/1998,Cambridge University Press,9,3,Much Ado about Nothing
34069,William Shakespeare/Roma Gill,4.07,198321473,9.7802E+12,eng,160,12/2/2004,Oxford University Press  USA,37,5,Much Ado about Nothing
34080,T.S. Eliot/Michael North,4.11,393974995,9.78039E+12,eng,320,12/1/2000,W.W. Norton & Company,35549,680,The Waste Land
34081,T.S. Eliot/Lawrence Rainey,4.11,300119941,9.7803E+12,eng,304,8/28/2006,Yale University Press,227,23,The Annotated Waste Land with Eliot's Contemporary Prose
34082,T.S. Eliot/Mary Karr,4.21,375759344,9.78038E+12,eng,272,1/8/2002,Modern Library,3124,74,The Waste Land and Other Writings
34084,Stephen King/Ned Dameron,4.24,670032565,9.78067E+12,eng,422,6/23/2003,Viking Adult,145740,3382,The Waste Lands (The Dark Tower  #3)
34087,Kurt Vonnegut Jr.,3.72,224036408,9.78022E+12,eng,219,10/17/1997,Jonathan Cape,75,7,Timequake
34153,Nancy White Carlstrom/Bruce Degen,3.49,689807015,9.78069E+12,en-US,32,7/1/2004,Aladdin,63,9,Climb the Family Tree  Jesse Bear!
34154,Nancy White Carlstrom/Bruce Degen,3.47,689851901,9.78069E+12,en-US,32,3/21/2012,Aladdin,104,21,What a Scare  Jesse Bear
34155,Adam Swift,3.93,745635326,9.78075E+12,eng,240,8/4/2006,Polity Press,175,6,Political Philosophy: A Beginners' Guide for Students and Politicians
34156,Stephen Mulhall/Adam Swift,4,631198199,9.78063E+12,eng,388,5/1/1996,Wiley-Blackwell,28,2,Liberals and Communitarians
34157,Adam Swift,3.93,745628478,9.78075E+12,eng,194,10/15/2001,Polity Press,6,0,Political Philosophy: A Beginner's Guide for Students and Politicians
34161,Max Beerbohm,3.88,1853754153,9.78185E+12,eng,288,1/9/2001,Carlton Publishing Group,58,8,Seven Men and Two Others
34168,Matt Braun,3.72,312997833,9.78031E+12,eng,306,8/30/2005,St. Martin's Paperbacks,33,5,Dakota
34172,Matt Braun,3.35,312970749,9.78031E+12,eng,256,7/15/1999,St. Martin's Paperbacks,23,4,El Paso
34177,Hugh Honour/John Fleming,3.85,810935937,9.78081E+12,eng,960,12/1/2002,Harry N. Abrams,0,0,The Visual Arts: A History
34178,Hugh Honour/John Fleming,4,131551132,9.78013E+12,eng,604,5/27/2005,Prentice Hall,6,0,The Visual Arts: A History  Volume 2
34179,Hugh Honour/John Fleming,3.85,131935070,9.78013E+12,eng,936,5/1/2005,Prentice Hall,38,3,The Visual Arts: A History
34187,Elizabeth Mann/Alan Witschonke,4.44,1931414165,9.78193E+12,eng,46,9/12/2006,Mikaya Press,37,6,The Brooklyn Bridge (Wonders of the World)
34191,John Patrick Diggins/Arthur M. Schlesinger Jr.,3.88,805069372,9.78081E+12,eng,224,6/11/2003,Times Books,383,47,John Adams
34199,Richard Wilhelm/Cary F. Baynes/C.G. Jung,4.19,140192077,9.78014E+12,eng,739,6/29/1989,Penguin Books,126,12,The I Ching or Book of Changes
34200,Anonymous/Alfred Huang,4.28,892811455,9.78089E+12,eng,539,4/15/2004,Inner Traditions International,330,16,The Complete I Ching: The Definitive Translation
34207,Anonymous/John Blofeld,4.19,140193359,9.78014E+12,eng,240,8/1/1991,Penguin Books,42,7,I Ching: The Book of Change
34208,Sarah Dening,4.19,312151225,9.78031E+12,eng,224,1/15/1997,St. Martin's Griffin,23,3,The Everyday I Ching
34221,Ian Edginton/Simon Fraser,4.08,1932382607,9.78193E+12,eng,48,1/11/2005,IDW Publishing,13,0,Richard Matheson's Hell House  Book 1
34222,Ian Edginton/D'Israeli,3.87,1593074743,9.78159E+12,eng,70,4/19/2006,Dark Horse,367,23,H.G. Wells' The War of the Worlds (Graphic Novel)
34224,Reader's Digest Association,4.23,762104201,9.78076E+12,eng,384,10/24/2002,Readers Digest.,420,37,New Complete Guide to Sewing
34227,William L. Simon,4.38,895772493,9.7809E+12,eng,12,10/1/1987,Reader's Digest Association,13,0,A Reader's Digest Songbook: Remembering Yesterday's Hits
34229,Reader's Digest Association,4.58,762100737,9.78076E+12,eng,448,8/24/1998,Readers Digest,12,3,Complete Guide to the Bible
34241,Takashi Hashiguchi/橋口 たかし,3.97,4091263917,9.78409E+12,jpn,187,3/18/2002,小学館,6,0,焼きたて!!ジャぱん 1
34247,Davina Thomas,4.09,896892026,9.7809E+12,eng,128,10/1/2005,Krause Publications,5,0,200 Quilt Blocks: To Mix and Match
34251,Jeffrey Ford,3.72,60936193,9.78006E+12,eng,304,8/16/2005,William Morrow Paperbacks,785,126,The Girl in the Glass
34262,Dave Barry/Ridley Pearson/Greg Call,4.03,078684907X,9.78079E+12,eng,452,5/1/2006,Disney-Hyperion,66017,4284,Peter and the Starcatchers (Peter and the Starcatchers  #1)
34264,Geraldine McCaughrean/Scott M. Fischer,3.55,1416918086,9.78142E+12,eng,307,10/5/2006,Margaret K. McElderry Books,5421,360,Peter Pan in Scarlet
34266,Peter Walsh,3.85,743292642,9.78074E+12,eng,230,1/1/2007,Free Press,4644,672,It's All Too Much: An Easy Plan for Living a Richer Life with Less Stuff
34268,J.M. Barrie/Michael Hague,4.08,805072454,9.78081E+12,eng,176,10/1/2003,Henry Holt and Co.,213538,5609,Peter Pan
34270,Spider Robinson,4.31,812539370,9.78081E+12,eng,416,10/15/1997,Tor,2326,93,The Callahan Chronicals (Callahan's #1-3)
34281,Diana Wynne Jones,4.06,61131245,9.78006E+12,eng,515,10/3/2006,Greenwillow Books,6899,327,The Pinhoe Egg  (Chrestomanci  #6)
34284,Diana Wynne Jones,4.21,006447268X,9.78006E+12,en-US,598,4/10/2007,Greenwillow Books,13864,391,The Chronicles of Chrestomanci  Vol. 1 (Chrestomanci  #1-2)
34288,Diana Wynne Jones,3.66,64473546,9.78006E+12,eng,291,1/1/1981,HarperTrophy,2122,123,The Time of the Ghost
34295,Maeve Binchy,3.61,307265781,9.78031E+12,eng,339,3/6/2007,Knopf Publishing Group,11498,1016,Whitethorn Woods
34296,Maeve Binchy,3.97,1902602684,9.7819E+12,eng,87,11/1/2006,New Island Books,664,82,The Builders
34298,Maeve Binchy,3.64,99498588,9.7801E+12,en-US,256,5/4/2006,Arrow,2155,59,Dublin 4
34299,Maeve Binchy,3.6,99498634,9.7801E+12,eng,432,7/6/2006,Arrow,957,53,Victoria Line  Central Line
34301,Maeve Binchy,3.8,440122090,9.78044E+12,en-US,496,2/10/1997,Dell Publishing Company,9434,455,Echoes
34303,Maeve Binchy,3.91,99498669,9.7801E+12,eng,928,8/3/2006,Arrow,10463,290,Firefly Summer
34307,Maeve Binchy/Wendy Shea,3.53,385335105,9.78039E+12,en-US,99,6/13/2000,Delacorte Press,356,30,Aches & Pains
34310,Maeve Binchy,3.93,752876872,9.78075E+12,eng,704,6/29/2005,The Orion Publishing Group Ltd,17624,670,The Glass Lake
34312,Maeve Binchy,3.91,752876813,9.78075E+12,eng,407,6/1/2005,Orion,18720,386,The Copper Beech
34317,Kate McMullan/Paul Van Munching/Glenn Dean/Kate McCullan/Robert Louis Stevenson,3.81,394863658,9.78039E+12,eng,96,2/12/1984,Random House Books for Young Readers,30,4,Dr. Jekyll and Mr. Hyde (Bullseye Chillers)
34318,J.K. Rowling/Mary GrandPré,4.47,786222727,9.78079E+12,eng,424,11/12/1999,Thorndike Press Large Print,147,13,Harry Potter and the Sorcerer's Stone (Harry Potter  #1)
34319,George E. Stanley/Guy Francis,4.14,375826890,9.78038E+12,eng,48,9/28/2004,Random House Books for Young Readers,5,0,Code Word Kangaroo (Adam Sharp #6)
34320,George E. Stanley/Guy Francis,3.8,375824049,9.78038E+12,eng,44,9/23/2003,Random House Books for Young Readers,0,0,Operation Spy School (Adam Sharp  #4)
34321,Ron Roy/John Steven Gurney,4.06,679890548,9.78068E+12,eng,96,9/9/2009,Random House Books for Young Readers,82,12,The Empty Envelope (A to Z Mysteries  #5)
34324,Ron Roy/John Steven Gurney,3.99,375813683,9.78038E+12,en-US,96,1/28/2003,Random House Books for Young Readers,1844,70,The School Skeleton (A to Z Mysteries  #19)
34325,George E. Stanley/Guy Francis,4.12,375826882,9.78038E+12,en-US,48,4/27/2004,Random House Books for Young Readers,12,2,Moose Master (Adam Sharp #5)
34327,Judy Hall,4.38,8484451143,9.78848E+12,spa,383,1/1/2006,Gaia Books,6,0,La Biblia de los Critales: Guia definitiva de los cristales (Cuerpo-Mente)
34343,Catherine de Zegher/Elisabeth Sussman,4.55,300116187,9.7803E+12,eng,344,12/28/2006,Yale University Press,51,6,Eva Hesse Drawing
34385,Dante Alighieri/Anthony M. Esolen,4,034548357X,9.78035E+12,eng,560,10/25/2005,Modern Library,219,25,Inferno
34407,William C. Davis,3.5,156032597,9.78016E+12,eng,756,5/1/2006,Mariner Books,217,37,The Pirates Laffite: The Treacherous World of the Corsairs of the Gulf
34420,J.G. Passarella,3.71,671024817,9.78067E+12,eng,438,3/1/2000,Pocket Books,545,40,Wither (Wendy Ward  #1)
34426,Hayao Miyazaki/Diana Wynne Jones,4.41,1421500914,9.78142E+12,eng,176,8/2/2005,VIZ Media LLC,847,40,Howl's Moving Castle Film Comic  Vol. 1
34427,Hayao Miyazaki/Diana Wynne Jones,4.41,1421500906,9.78142E+12,eng,184,9/1/2005,VIZ Media LLC,1696,86,Howl's Moving Castle Picture Book (Howl's Moving Castle Film Comics  #1)
34435,Sophocles/Ruby Blondell,3.97,1585100374,9.78159E+12,en-US,248,12/1/2001,Focus,57,3,The Theban Plays: Antigone  King Oidipous & Oidipous at Colonus (Focus Classical Library)
34436,Sophocles/David Grene/Richmond Lattimore,4.14,226307654,9.78023E+12,eng,472,8/1/1992,University of Chicago Press,32,6,The Complete Greek Tragedies  Volume 2: Sophocles
34440,Thomas Mann/John E. Woods,4.08,375701168,9.78038E+12,eng,535,7/27/1999,Vintage,7825,314,Doctor Faustus
34443,Christopher Marlowe/David Wootton,3.8,872207293,9.78087E+12,eng,192,3/15/2005,Hackett Publishing Company  Inc.,102,8,Doctor Faustus
34444,Thomas Mann/T.J. Reed/H.T. Lowe-Porter,4.08,679409963,9.78068E+12,eng,580,6/2/1992,Everyman's Library,88,14,Doctor Faustus
34449,Jun'ichirō Tanizaki/Edward G. Seidensticker,4.03,679761640,9.78068E+12,eng,530,9/26/1995,Vintage,4596,441,The Makioka Sisters
34452,Brian L. Weiss,4.16,446520594,9.78045E+12,eng,217,3/12/1996,Grand Central Publishing,24345,1914,Many Lives  Many Masters: The True Story of a Prominent Psychiatrist  His Young Patient  and the Past Life Therapy That Changed Both Their Lives
34460,Jun'ichirō Tanizaki/Howard Hibbett,3.65,679760229,9.78068E+12,eng,224,6/24/1995,Vintage,1060,90,Quicksand
34462,Jun'ichirō Tanizaki/Anthony H. Chambers,3.69,375724745,9.78038E+12,en-GB,237,4/10/2001,Vintage,3825,272,Naomi
34463,Jun'ichirō Tanizaki/Howard Hibbett,3.85,679761071,9.78068E+12,eng,298,10/1/1996,Vintage,1291,86,Seven Japanese Tales
34468,Jun'ichirō Tanizaki/Paul McCarthy,3.8,4770016050,9.78477E+12,eng,164,4/1/1992,Kodansha,972,74,A Cat  a Man  and Two Women
34472,Jun'ichirō Tanizaki/Anthony H. Chambers,3.67,679757910,9.78068E+12,eng,180,6/24/1995,Vintage,137,14,The Reed Cutter & Captain Shigemoto's Mother
34473,Jun'ichirō Tanizaki/Edward G. Seidensticker/Thomas J. Harper/Charles Moore,4.09,918172020,9.78092E+12,eng,56,12/1/1977,Leete's Island Books,6674,480,In Praise of Shadows
34480,Jun'ichirō Tanizaki,3.8,2070401677,9.78207E+12,fre,210,1/23/1997,Gallimard,29,2,Le chat  son maître et ses deux maîtresses
34484,Terry Pratchett,4.29,552152978,9.78055E+12,eng,400,8/1/2005,Corgi,83353,1758,Small Gods (Discworld  #13)
34492,Terry Pratchett,4.24,60890312,9.78006E+12,eng,325,10/1/2006,HarperTempest,42146,1230,Wintersmith (Discworld  #35; Tiffany Aching  #3)
34493,Terry Pratchett,3.49,552133256,9.78055E+12,eng,285,4/22/1988,Corgi,9019,265,Strata
34495,Terry Pratchett,4.07,60094931,9.78006E+12,eng,502,9/30/2003,HarperCollins,5761,191,The Bromeliad Trilogy (Omnibus: Truckers / Diggers / Wings)
34497,Terry Pratchett,4,60855924,9.78006E+12,eng,228,9/13/2005,Harper,239617,4478,The Color of Magic (Discworld  #1; Rincewind  #1)
34498,Terry Pratchett,4.27,413771164,9.78041E+12,eng,336,2/21/2002,Bloomsbury Methuen Drama,43964,880,The Truth (Discworld  #25; Industrial Revolution  #2)
34501,Terry Pratchett,4.3,055255264X,9.78055E+12,eng,352,5/5/2005,Corgi Childrens,51562,1294,A Hat Full of Sky (Discworld  #32; Tiffany Aching  #2)
34503,Terry Pratchett/Paul Kidby,4.17,60507772,9.78006E+12,eng,176,8/20/2002,Harper Voyager,26427,517,The Last Hero (Discworld #27; Rincewind #7)
34504,Terry Pratchett,4.13,61020664,9.78006E+12,eng,265,2/6/2001,Hartorch,72785,1911,Wyrd Sisters (Discworld  #6; Witches #2)
34505,Terry Pratchett/Stephen Briggs/Paul Kidby,4.06,552146080,9.78055E+12,eng,32,5/1/1998,Transworld Publishers,1640,19,A Tourist Guide to Lancre
34506,Terry Pratchett,3.97,61020702,9.78006E+12,eng,277,2/2/2000,HarperTorch,91479,2031,The Light Fantastic (Discworld  #2; Rincewind #2)
34507,Terry Pratchett,4.03,60855908,9.78006E+12,eng,228,9/13/2005,Harper Perennial,110062,2261,Equal Rites (Discworld  #3; Witches  #1)
34508,Stephen Briggs/Terry Pratchett,4.15,413772195,9.78041E+12,eng,102,7/4/2002,Bloomsbury Methuen Drama,21339,176,Interesting Times: The Play
34509,Terry Pratchett/Stephen Briggs/Tina Hannan/Paul Kidby,4,552146730,9.78055E+12,eng,176,11/1/2001,Corgi,5517,143,Nanny Ogg's Cookbook
34510,Terry Pratchett,3.94,552152943,9.78055E+12,eng,396,4/1/2005,Corgi,52713,817,Moving Pictures (Discworld  #10; Industrial Revolution  #1)
34515,Terry Pratchett/Ian Stewart/Jack Cohen,3.94,91898242,9.78009E+12,eng,344,8/3/2006,Ebury Press,3601,95,Darwin's Watch (The Science of Discworld  #3)
34517,Terry Pratchett,4.28,552152951,9.78055E+12,eng,352,4/1/2005,Corgi,63287,1445,Reaper Man (Discworld  #11; Death  #2)
34521,Terry Pratchett,3.72,60541873,9.78006E+12,eng,210,7/25/2006,HarperTrophy,9778,317,Only You Can Save Mankind (Johnny Maxwell  #1)
34523,Peter Haining/Roald Dahl/Terry Pratchett/Angela Carter/Arthur C. Clarke/Kurt Vonnegut Jr./C.S. Lewis/P.G. Wodehouse/Michael Moorcock/L. Sprague de Camp/Fletcher Pratt/Eric Knight/Mervyn Peake/Piers Anthony/John Collier/Fredric Brown/Nelson S. Bond/Thomas M. Disch/Robert Bloch/Stephen Leacock/John Wyndham/Stanisław Lem/Cordwainer Smith/Robert Sheckley/William F. Nolan/Harry Harrison,3.99,1857237250,9.78186E+12,eng,383,2/4/1999,Orbit,2226,19,The Flying Sorcerers: More Comic Tales of Fantasy
34524,Terry Pratchett/Melvyn Grant,4.11,038560937X,9.78039E+12,eng,32,10/1/2005,Doubleday,9116,294,Where's My Cow? (Discworld  #34.5)
34529,Terry Pratchett,4.17,055215315X,9.78055E+12,eng,400,8/1/2005,Corgi,53721,814,Lords and Ladies (Discworld  #14; Witches #4)
34530,Terry Pratchett,4.33,613572173,9.78061E+12,eng,355,7/31/2001,Turtleback Books,67,2,Guards! Guards! (Discworld  #8)
34532,Terry Pratchett,4.23,552154288,9.78055E+12,eng,432,10/2/2006,Corgi,60162,1373,Hogfather (Discworld  #20; Death  #4)
34534,Terry Pratchett,4.05,006001234X,9.78006E+12,eng,256,11/6/2001,HarperCollins,29309,952,The Amazing Maurice and His Educated Rodents (Discworld  #28)
34535,Terry Pratchett,4.21,739403451,9.78074E+12,en-US,649,1/1/1999,Science Fiction Book Club,1585,24,Rincewind the Wizzard
34539,Terry Pratchett,4.38,60013133,9.78006E+12,en-US,377,9/28/2004,Harper,969,114,Going Postal (Discworld  #33)
34540,Terry Pratchett/Paul Kidby,4.17,057506885X,9.78058E+12,eng,160,10/18/2001,Gollancz,830,83,The Last Hero: A Discworld Fable (Discworld  #27)
34541,Terry Pratchett,4.14,61051586,9.78006E+12,eng,296,9/8/1999,Harper Voyager,41899,746,Carpe Jugulum (Discworld #23; Witches #6)
34542,Terry Pratchett,3.92,60094966,9.78006E+12,eng,261,4/1/2004,HarperCollins,7464,176,Truckers (Bromeliad Trilogy  #1)
34544,Peter Milligan/Mike Allred/Paul Pope,3.97,785110593,9.78079E+12,eng,128,1/1/2003,Marvel,400,17,X-Statix  Volume 1: Good Omens
34545,Murray Sayle/Charles Flowers/Elliott Erwitt,4.72,071484330X,9.78071E+12,en-GB,544,6/1/2003,Phaidon Press,102,6,Elliott Erwitt: Snaps
34548,Bruce Campbell,4,312291450,9.78031E+12,eng,344,8/24/2002,L.A. Weekly Books,13622,731,If Chins Could Kill: Confessions of a B Movie Actor
34558,Robert  Hamburger,4,080652569X,9.78081E+12,eng,193,7/1/2004,Citadel,997,117,Real Ultimate Power: The Official Ninja Book
34570,Harold Coyle,4.07,425110427,9.78043E+12,en-US,330,9/1/1988,Berkley,8870,131,Team Yankee
34578,Scott MacMillan/Katherine Kurtz,3.52,451454073,9.78045E+12,eng,352,8/1/1994,Roc,185,8,At Sword's Point (Knights of the Blood  #2)
34596,Clive Cussler/Dirk Cussler,3.91,399153691,9.7804E+12,eng,552,11/28/2006,G.P. Putnam's Sons,10987,332,Treasure of Khan (Dirk Pitt  #19)
34600,Randy Alcorn,4.13,1590525086,9.78159E+12,en-US,120,10/9/2001,Multnomah,4088,290,The Treasure Principle: Unlocking the Secret of Joyful Giving
34601,Marie McSwigan/Mary Reardon,3.97,142402249,9.78014E+12,eng,208,10/5/2006,Puffin Books,5279,489,Snow Treasure
34605,Clive Barker,3.82,425188930,9.78043E+12,eng,433,11/5/2002,Berkley Books,15857,350,The Damnation Game
34607,Clive Barker,3.82,517681137,9.78052E+12,eng,374,1/13/1989,Random House,0,0,The Damnation Game
34612,Mark Harlan,3.82,047004604X,9.78047E+12,eng,267,10/1/2006,Wiley Publishing,103,8,Texas Hold'em for Dummies
34627,Charles W. Sydnor Jr.,3.99,691008531,9.78069E+12,eng,375,5/21/1990,Princeton University Press,71,7,Soldiers of Destruction: The SS Death's Head Division  1933-1945
34628,Peter Maurice Wright/Paul Greengrass,3.73,670820555,9.78067E+12,eng,392,7/30/1987,Viking Penguin Inc.,159,22,Spy Catcher: The Candid Autobiography of a Senior Intelligence Officer
34637,John Maddox Roberts,4.14,312320191,9.78031E+12,eng,288,10/10/2003,St. Martin's Griffin,641,25,Nobody Loves a Centurion (SPQR  #6)
34641,Sean McMullen,3.61,812564758,9.78081E+12,eng,416,5/15/1999,Tor Science Fiction,157,11,The Centurion's Empire
34646,Damion Hunter,4.14,345296915,9.78035E+12,eng,384,11/12/1981,Ballantine Books,44,7,The Centurions (The Centurions  #1)
34657,Avigdor Kahalani,4.2,275942694,9.78028E+12,eng,234,2/28/1992,Praeger Publishers,106,11,The Heights of Courage: A Tank Leader's War on the Golan
34658,Jonathan Parshall/Anthony Tully,4.42,1574889230,9.78157E+12,eng,612,11/1/2005,Potomac Books,1876,161,Shattered Sword: The Untold Story of the Battle of Midway
34662,Bob Madgic/William L. Crary/Adrian Esteban,3.77,1580801420,9.78158E+12,en-US,264,2/6/2007,Burford Books,501,76,Shattered Air: A True Account of Catastrophe and Courage on Yosemite's Half Dome
34663,Dorothy Roberts,4.19,465070590,9.78047E+12,eng,352,12/25/2002,Civitas Books,153,10,Shattered Bonds: The Color of Child Welfare
34672,Caitlin Brennan,3.91,037380248X,9.78037E+12,eng,442,9/26/2006,Luna Books,426,12,Shattered Dance
34678,Keith Baker,3.65,786938218,9.78079E+12,eng,374,2/7/2006,Wizards of the Coast,515,21,The Shattered Land (Eberron: The Dreaming Dark  #2)
34687,Francine Patterson/Ronald H. Cohn,4.3,590444255,9.78059E+12,eng,32,6/1/1987,Scholastic Press,963,92,Koko's Kitten
34706,Barry Chubin,2.62,804104557,9.7808E+12,eng,0,2/28/1989,Ivy Books,8,1,13th Directorate
34708,W.E.B. Griffin,4.25,515100536,9.78052E+12,eng,464,5/1/1989,G.P. Putnam's Sons,2567,33,The Aviators (Brotherhood of War  #8)
34760,Robert Fulghum,4.03,034546639X,9.78035E+12,eng,240,5/4/2004,Ballantine Books,17354,650,All I Really Need to Know I Learned in Kindergarten
34762,Richard Shenkman,3.47,60922559,9.78006E+12,eng,320,11/29/2011,William Morrow Paperbacks,222,16,Legends  Lies  Cherished Myths of World History
34766,Robert Ludlum,3.62,752858629,9.78075E+12,en-GB,528,10/7/2004,Orion,20,1,Trevayne
34768,Jonathan Ryder/Robert Ludlum,3.62,044019069X,9.78044E+12,en-GB,469,6/1/1986,Dell,9,0,Trevayne
34771,Larry Bond,4.02,751504351,9.78075E+12,en-US,791,4/25/1995,Warner Books (NY),26,2,Red Phoenix
34783,Rick Hicks/Kathy Hicks,3.36,1561796778,9.78156E+12,eng,384,10/1/1999,Focus on the Family Publishing,28,4,Boomers  Xers  and Other Strangers: Understanding the Generational Differences that Divide Us
34789,R.F. Laird,4.23,1563050757,9.78156E+12,eng,880,1/10/1991,Workman Publishing Company,209,28,The Boomer Bible
34816,Radclyffe,4.21,1933110333,9.78193E+12,eng,240,2/1/2006,Bold Strokes Books,942,26,A Matter of Trust (Justice  #0)
34819,Diana Palmer,4.04,373771835,9.78037E+12,eng,440,12/27/2005,Harlequin Books,193,3,A Matter of Trust: The Case of the Mesmerizing Boss / The Case of the Confirmed Bachelor
34833,Deb Stover,3.31,821764608,9.78082E+12,eng,256,1/1/2000,Kensington,4,0,A Matter Of Trust
34835,Penny Jordan,2.61,373117191,9.78037E+12,eng,224,12/23/1994,Harlequin Presents,36,5,A Matter of Trust
34844,Greg Iles,4,451180410,9.78045E+12,eng,704,2/1/1998,Signet,566,59,Mortal Fear (Mississippi #1)
